pitcher,game_year,BFs,age
f0a7436275d83e7c5e4dd09e9e365e227ddd1614,2023,137,26
f0db9beb2663252618d3de83802ba0916fd10345,2023,182,28
f1423a5128293dcef8634ed1b0255d5ca6ec49b7,2023,646,35
f169028423937dadc0c6fc19ee3867f181e518fb,2023,89,29
f191a50c001c115aab10e7990f715eb2dda9ea8b,2023,364,24
f2309dfcf90a974cdeb152b2de025aba3c76df17,2023,790,29
f2456960a50139c4374f31e3865451c637644728,2023,577,33
f2e2aeca7021a1f15c51eae499bd483fad713eaa,2023,756,25
f32823328db49137389a1d19d0fcfdf8ff3186d0,2023,222,26
f4376d857342ed8e25960235e8b2dc6185aca904,2023,207,32
f45a343c921f20987a7a87953beea851509405aa,2023,702,28
f4ff0cf8f05cd41bad7f6f734c518f2404c7725a,2023,20,27
f52b8fefae94c506d5ed9fd1849ed6b02579bed0,2023,113,28
f56d7b028b79e76037ca74a83641cacb1fac02ba,2023,490,36
f61d04de319259ced1f7ad9071c8a46052f3c6bf,2023,134,27
f6286b1c4a3e41676db3fd252ab4e91d9d81cef3,2023,90,NA
f68fb64d4c51f2e39a22681695c129b6bb3c2d62,2023,11,29
f6a7de4f155d53a6d4bdcb1c22b94f37b8edf5c1,2023,119,25
f6aa4ab730d02f7295d3c4182ad191b5f92da4c1,2023,279,33
f7002117ef96e50fc22b0404cd72b5e495b3ac4d,2023,7,32
f72371c7a1b298e08a1e358b36e484298544e4c5,2023,253,30
f89d3f179aa8aadf93cfb443f525453cf398ffae,2023,391,NA
f8b0239fce27c1311c3b48af9405ddf5abbe8de9,2023,192,29
f8f1873903bbc7192c61739437c768d39b5bbf50,2023,680,26
f91d55f27ef319a0939c62926cc821d10fbc0845,2023,434,24
fb00d0f62df7e9b3b2a12745896515f4f1fe27f2,2023,124,29
fba7d820b64daa672b0cce3b4898c6664aebc8e2,2023,33,27
fd196d255a75d336afcb350c92545843d7ba9757,2023,527,26
fd7f4047f2b5b29c995949d97e80a2f2a5155a0d,2023,31,30
fdc8ed4157388a37b3cd5128343e4b5e22b41282,2023,269,32
fddbf98f72e3a7fed3608a6508e0535ae466c430,2023,210,33
fe13b1b0ff9b8a5fbba957c84c808e78024873c2,2023,30,28
ff3b7d21e60c24b6e926e3ffc3fbeb78cc9e4057,2023,256,24
ffa57541bf6d7030fdf7206f4aa0141a2c918647,2023,549,32
ffc9b6a7a663bc322e74c70a5ed8756787a577d0,2023,233,33
00fb2414b8f5bcdec5e0398176d9c76747645772,2024,0,32
0110ddbbd4e67bbd0a355dd5561021b075920eb3,2024,0,30
01171c9c71028faf86b7447ec692000f50df9fac,2024,0,30
01b9d70c4ec72b8a0f733bdf6bc47df596617dfd,2024,0,30
020e1c97d88916739bc1c2276a6ef8e91447443f,2024,0,27
023cd60cff806f62cfd885a9b18e6da8135e3272,2024,0,26
02704f6c055abbf858edfd3d220970ef99cb2212,2024,0,27
0299c3256bc3f426c395bc950feecb5231525128,2024,0,25
02f6027c5ee1a7694e5786b8a241cd162aeaefb9,2024,0,23
037158ce34a79cee4dd9ddafd4c7b8ca90327429,2024,0,32
04994290f0133acc8b036b3d3bc14ceda5b0d012,2024,0,26
04ab37677876a0a6cf841da7c735c8ec8288571a,2024,0,31
04c55b806675c5b5cc0e9fa9b5bcfa1447ffdd43,2024,0,28
061eb45e0292790d19a0638e0bd4edb4dad2d319,2024,0,26
064ce4262b457f4b6448a6ff9dafd8882ebfeebf,2024,0,30
070186574f8d62fdcc376fcdf3ffedb4e0bc0180,2024,0,28
07d42c9874819367bc84d03f3e101e85ab6dcb86,2024,0,37
083d603cf3249f2f57c04b16db50218beba3c152,2024,0,34
094118648e37affcef64cce8a305a82d1f51fcd2,2024,0,28
0970a31949e9d9c0db5d90ee6eaee120529ad264,2024,0,32
0b7ac2052237fe7518844407df4c965305fae3a9,2024,0,29
0b7e91b73e8e3ce2c1aa8d74416e37aa24d45b60,2024,0,26
0c049bc522425eab3482cc503f0c1f416be05b4f,2024,0,32
0c4f445f2fdffde759e980128f97f1ff82acab07,2024,0,32
0c854267fca81a9357f55f8130a99f9ecf8813ed,2024,0,24
0ca329fc49d750ff089b64c0dcb78465bba6ca5e,2024,0,38
0ccd75c2dec845fc1e7d183bebc9abab37c63d51,2024,0,24
0d3fd6094040544c67274fea9f50251c00e03b27,2024,0,21
0dc1d0b79956f3ad4cb3e30433d4a41f0fba2368,2024,0,26
0dcbca4048ffd0585754a1552531af9861cd28e8,2024,0,33
0e83bafabb77ec13c356db364be8cea1d55afcfe,2024,0,35
0f061b9439845159c394a71e55d635b10ca25656,2024,0,31
0fea51e726b4331c7feee982dbfccf81ecd13b45,2024,0,30
102be786b501ac586b0919515e7707ff61c84bf4,2024,0,29
1039ef0b36a4d7d4c2e9b7b6c2084b3cf99c11dc,2024,0,29
1080594ff37daba6840bed3cee5a87435bf7aaf3,2024,0,23
10b63e5c9a5dcc616d43ed60a0888eb869f5daad,2024,0,25
10fedf67aa649b50c9974dd8fdfef7a128e5adc3,2024,0,33
112e9c31b28d12e1a7d852612ee49697bac8d49c,2024,0,25
1135f07053712b4212356258dd930c6e57fd16a5,2024,0,29
11414d3c42573a52b9032d1287494a78a912c4af,2024,0,30
11416d11059c8d9746e5810a0b83471293d2bfef,2024,0,37
116aec26be3439b07bbd475b06f5aaee96216044,2024,0,25
116bf451ad3ada01098811683426047231cca18e,2024,0,34
1197ad8826628a3b6a30dce1a669fec173342b7b,2024,0,29
12028005df07089e40044426d9183bdc4e87f5f7,2024,0,26
12247d6cbcc4925adc0c67a04fff4b9991171894,2024,0,27
128f3d8f2092540735e1a741529518b8058d4758,2024,0,24
12dd288e43abf7690d8993f47d2bed8a024c8fef,2024,0,26
12e59434ed7f6c49c05adeda47362f7eeed1ee2c,2024,0,26
134c7f74c7e9969b2974a197fd1401fafe07f254,2024,0,28
13a359b8104dd860f6ef78ad52a2bf0a1fedf75c,2024,0,28
13b9befb143cf1eb672fcc25df09efe896c18ad4,2024,0,28
13f1ea44ff2b7094942812a905745c719e209b0b,2024,0,30
1470b9d18de9aca99a1d42b2ab8f32baec7ecd3c,2024,0,30
148f176b02dce29b83edb4320503dc4d23955f9c,2024,0,35
14d00d163975511bef53cfad9a0e9396965618fb,2024,0,25
151e3a419b9084ed3fb6d18a9d95bea2897dd4d6,2024,0,36
155168f6c29c329f20d476d9f6181bf8ee1e335b,2024,0,27
1555357c4809b66ac35fa0096f378680a822b65e,2024,0,31
15608e4490fbf0ac84909c6cb0e8a7f599aef167,2024,0,31
159571b5ad5a2db21a7b7002665046923b3b6e82,2024,0,28
15c031ae969e2fad5ae5d52bf2ef2c357da8e78e,2024,0,28
165fd9b7358e92833b4563e3588f3aa3076f823c,2024,0,33
172d3d7aaddec54f454d934151380634c1d654fb,2024,0,29
17922e663e4a55711428dc4599e10d8bf78f1748,2024,0,31
18396fcf5f98aac97ec6127f7924868d3ef7bd9e,2024,0,29
1846d3ee1ac661616b677348a8a7a7aa7639b5e8,2024,0,36
19048804f1bc12046bf0b1466ee08a425ec35d49,2024,0,26
19a16a0f9bad918752029086cbc39e8d625d9514,2024,0,31
19c4182f72e996e7f55493ca7cca258f713f50b9,2024,0,30
1a95b47efce4ba20485a5a9244ca1fb6716378c0,2024,0,25
1aa97033b20b51d4e32c2c8fcdbad5007a17f112,2024,0,27
1adb7834fe67fe8546a7ac8149062686252089f9,2024,0,26
1b6e325206b56276bc690f3f7397aa8e4cfa7507,2024,0,38
1babe9b1e25a09ee72a0bdb0c329750abd43c950,2024,0,26
1bc64519078a3434601881336c2c21fbad974c1d,2024,0,28
1bc75725f067aa7ab03a8352212c8e5fd4351038,2024,0,25
1ce31d2c34c99066c4e1f9f1b1628adc562487fe,2024,0,28
1ceead9f26f4ecdc74ef8e8e5adce55797d2d824,2024,0,31
1d392fe0b1ce6c5acf9617caffaf58cbd4848115,2024,0,29
1d740c776101050cefeca93cd8dda4e6b9e7cbc2,2024,0,29
1d76dbe6de87ff39a60a699f6c0523e8b3234f26,2024,0,26
1df963b3d540d35badcbf3958f021f4c840da4c5,2024,0,28
1eaf53ecde913f50c781de846d6777a1880f74d0,2024,0,27
1eb669cced8461ecdf53da0ff3eb4bcb04ae1a3f,2024,0,33
1fa87945c3ee6516a00ae1d7003df4789de36661,2024,0,32
1fb28f21cef40755e2a212961ff20f84a625c889,2024,0,29
1fc56dde27923c1f2c972c36262ed88a376f0c72,2024,0,34
200752ade9aeafc8196081e0cd27228be4df21fc,2024,0,25
20880521c2c15f79ab9728bd4e144add7bbedfd4,2024,0,34
210e8eb72fd863044b7e911862dfe01a35d6f18f,2024,0,29
218a22db54e7c29631bd7bbb8179c292e08d073e,2024,0,25
21987e464792266c79337d09279c93213ea499ab,2024,0,22
2218a9b7c80545dbbf19207aa0a7ae665d871997,2024,0,33
227278769ed44d180d373e42bce38bc84d374030,2024,0,26
22804a13acbb1a4045016bb6efcfdc4ea92a0483,2024,0,24
228730d290ac32adc634c863565498ba3e65315c,2024,0,27
22b369938f5234b6b5e821501aefe3e53de07b81,2024,0,25
22e048efcadabdbb2f9150cd00d9bb7d08c4eab9,2024,0,28
2363320c6a71e72c7fe03707ee17003cde293670,2024,0,24
24267dad266a032536486b2b6995824c979bfb51,2024,0,34
248107deaa8a879b2d8c74da6442181c3612f51f,2024,0,30
24c75fe780af78a4acf2ab07e13e571b30101251,2024,0,30
24fa12505cdc29d6c15f5e6c08e00f1c42e4373f,2024,0,29
25a0a4ca22cbf1a928e8d251085e8c85b9a76da8,2024,0,27
25b8003df2b0100006c7aea0b8729e07bb9d5a5d,2024,0,25
25d33c0c5b34873586398df7c225e4ca44ad31fe,2024,0,27
2622dac5f67183f0c4a5b57e73549123f201cd74,2024,0,35
263f19273c6c4c12eceadb8824228fe1eac5e8a4,2024,0,30
264420f7804884c990caebcf743ee98c87d86349,2024,0,33
26b016cf8e8536053cd109aa8e1502db6d46478f,2024,0,33
26ccf96ef1de6d8676bf3267651ecfeae0fb9493,2024,0,37
273daa96a89fc728c0e22f2528de781e70ddc898,2024,0,27
27653562f25fddfedbb6862c6f7f775e3aee8729,2024,0,29
27c6fba076399f5a9ed7d239040f8a5278e0b538,2024,0,28
28769a4318dde26fa5646e2c529e945efba8ce5a,2024,0,31
2876d7ae8d3417853e218ecad2bbb6677dec3114,2024,0,26
28d785b51aca593d63f830f13cce15694dccc1fa,2024,0,32
299fad2dab8ccb8d87162771763c53888f449641,2024,0,28
29be0196e90ec2730c66e14d9db7f44d9dc832a7,2024,0,29
2a706d34fdf633398c1bacfea10d942de9e2c9db,2024,0,30
2acf5e9ceb8ce9a5cadb881644fbbad57a194b3f,2024,0,33
2b62a9e809d4cb29e0c7ade6c1ba064b6a2c7443,2024,0,24
2c06050c5104e14ea16b448cdb68c98c6fdb6022,2024,0,27
2c0e9779db5f773f85515826ebeba69f38b7c6ec,2024,0,31
2d310aed9922aa4d8f64f102c753024d34182882,2024,0,32
2d7a24e3c952e59b1e215ea9963fa645df14ba41,2024,0,29
2e2f82f44014444369b40a5d707da242edadfbf1,2024,0,28
2e5bb21caecc3ffa164afea25298d3ea1c44c347,2024,0,27
2e68dc279251e6c847a8c8d7e1a3076cbd1cc93a,2024,0,33
2ec07fb059e7ea1c4383c012e2eb2aa3043bdd9c,2024,0,27
2f1d4ce7cc99807afd0887a8c9726ae646c6ed1a,2024,0,29
2f66aa2df3bb3f2142419b813e1a63055b25bbd3,2024,0,26
2fef9b7f0623a9980280e266b740988f83855acf,2024,0,31
309a1f01f20d5291c0ecd0a7cdfa6c248ea61dcf,2024,0,30
30a5c4c806d84a9c2cae48ba4750c9ab81a676d0,2024,0,23
317b8adeeb12274671964b67dd3bdaf398a776f7,2024,0,26
31ef0f4e5590e1a0197608885de3727a600d250e,2024,0,27
3208487e36582aa22a103583d2ac63c766aca1a4,2024,0,31
32603421aea266b74d441ebfe6f97a7cf4c4670a,2024,0,32
334ce413bd7e427449bd6118ebd6d8506e2c633e,2024,0,32
3357488d4771f0c815e0d61df19e152f9e389a03,2024,0,33
3393e95db74ffee588b4461617fe3c57477cbe79,2024,0,26
33cb9dad28fb00c8167227482cf11a9cb74e23ef,2024,0,32
33d6d01286ab9b0c598290b753236b9454c28cd4,2024,0,29
33f50b682fed41f36da8147ac43882043bed55b7,2024,0,33
34190fba310a52459744c4574d93853243ee9eca,2024,0,30
34294c5b512043e6f7ad920382ed06035f0982b8,2024,0,31
34505025fb4406cbedcee444836fa9324d7ee574,2024,0,28
34cf2ac6c998b697876cca89e2067537fbc085b2,2024,0,25
34db29c6c5dba776c3229d6fd6421da5634440a6,2024,0,27
35240b17b7471a740d303cfb02577babccffc8e7,2024,0,23
35356970180d7c585b23f342d80e3231418a86ce,2024,0,39
35a9a6f4775002cac4941a15b11af3640b2a3291,2024,0,28
35ac892926cc593e5859e2dc743c776562ca312f,2024,0,33
35dba25a879c2664e6573a99adc5c180b11e574c,2024,0,30
35ee61646c04b642d8fb2cb054de9abe544e9341,2024,0,29
365f6657aadcb1a12e98f1bcd8c39a8772715437,2024,0,29
367508fc60faed765f5f0d219059f9171ef18067,2024,0,24
369cbabc57e48432e228701fce080636f3e25cf4,2024,0,28
36e1a52f5c160d45c342f6d586a5f9e72901db76,2024,0,27
37081ad2fd7d7c7728ee4fa0ca279161dbb7d9d7,2024,0,28
37fdd1d6ca7e624d26b401cae064fcba21a8d80d,2024,0,28
384fa0cceb5a2708535d0ab6a69307779176a6cf,2024,0,31
3878f9fde721057d67ea77e33b2ddf1048c63a37,2024,0,27
38891f76ea6a9c14cd3bf34a61849fc0c59fa9e0,2024,0,31
39557a0c1efb5d8ed93d8055a6acd74c822ffc4e,2024,0,25
395c6eaaa416e00733a3f7d1136810095409b2eb,2024,0,23
3970d8b854a033109601fc179283d41f55961c2e,2024,0,28
39e4ec390ba39c0df8140bece8ee601f966b1453,2024,0,30
3a0069aa7adaee13eac04b432235b9a1364cbf42,2024,0,32
3a6d9db292d4f6c2f2eba69805e41a4a9fc943c7,2024,0,29
3ae724ecfe223e7e9201014053f8fe62a3e9fc1c,2024,0,28
3b5927cc7815c40a1062a5ce600b3306d13e0d31,2024,0,30
3b88513658b5b9efca074078f20b2932ad1541f9,2024,0,26
3b8a3d1f027410d3ff7ec543ed891d29e66af4ab,2024,0,32
3bd724585dcf970b69bcd69403b8d1298f88a419,2024,0,31
3c7660be5e64c9406cfbc783d943d39ebfd06b1b,2024,0,31
3c8235024a0e3e3f1dcfef16080eaaf2cffc887b,2024,0,28
3d23508828119cb2cf632c8294e2a42318c11bf0,2024,0,34
3d65b1ac983ce90ff1f21f56b627883affc7dad1,2024,0,26
3dc47c31ad66fedb5e95d32f9d7e962747662815,2024,0,27
3f2fd1f456f8f24d1afe5692d39ebabb1fbaa0b0,2024,0,23
3fb2a9e597adae69e240263841a8d5ae41687292,2024,0,27
3ffca17a704b2bdd7b912cacb3c528f5a627fbad,2024,0,26
4053bbbab048ebc89275501cf19493c8b2912ce6,2024,0,27
41926588df39fdf6f7b176316ee2afc9db363844,2024,0,35
41afbb8823e64401a71aaf7b194f53a9a9b0dee8,2024,0,31
42a91743f84132f1bc7884c2a507c1eb66239a1e,2024,0,31
4309497a3f679e8526611272475dea40696ac6b9,2024,0,33
4316daf1b387c166258117f89389ee7e5888d74f,2024,0,28
436e222f0e3205837a6a232f9810fae9d2bc1d0a,2024,0,29
43f3db5bca4b3384d9100cf4752feaff3b4d8848,2024,0,25
44252a2cea921ad8a5c77366b3f681a57c258a4a,2024,0,25
45be69e7dbc2d4b228aeb07ec08590cfdc6ff091,2024,0,32
48d72c4d9f603b080bd0cc77ee6a1eadbf3a6b93,2024,0,29
492de788f10fbc34b985c762184850aed9acc2bc,2024,0,24
4a1b56a89821e61940d740d12c64a5de44e55f41,2024,0,33
4a8da77e3ea10b8b42f0859ac49610a3cfd6bb01,2024,0,35
4aeb996405613d45c184bc323f0fa562b0df0027,2024,0,26
4b2e927b4779f66757c59a57a2e4ccad0f4e54f2,2024,0,31
4b942210bb0f202df142e6c94390b855342bf89a,2024,0,29
4be0e45ba7969bcad788c1410dec531270067842,2024,0,32
4c0a6c143683bdb46a4d0e54c12d92d04837b094,2024,0,37
4cb747052eb96c4a0a1fa95bf4accdb22da837d5,2024,0,27
4d1298183510acbfd0087ccacf726abe77fc6e4b,2024,0,28
4d1e308f38691ef7021a09d0d25e7b2be1e949c1,2024,0,24
4d51bd8495cf76a9e4bf42cd3d27b9901a5563ef,2024,0,32
4d7401674f98609d7ca85e20fa15ea13b68033c1,2024,0,37
4db40d43d3837e7374794f2b575170a649ccd79d,2024,0,30
4dbbac91141b88b6314078302fb155fb4021b09f,2024,0,28
4e0c1441681c0d6101c1c667a98eca93705f6bed,2024,0,25
4fbf9ffac9fb0ef6c75292f040d9c867b6509522,2024,0,32
504abe1db26bb46fb46ea7cff9ed18221feb6798,2024,0,28
5130760a30dea638058efc0626c8e92c0370334a,2024,0,29
5135f5f58de005ee87fe5d4d6cd07d12b6814d45,2024,0,28
518bf6df27af8bd8564af654262b56d28a34bfd4,2024,0,34
51ed749ff2ec6535d1a2f5e1cf8f0755c7947076,2024,0,31
52ac31111dbf3a9e6436c1e015d4b4f1f1e87498,2024,0,33
53030702dafbc98380b87618a6786a1c0278912c,2024,0,31
530c3fde9670ccb834e877036422f072cffadb3d,2024,0,33
53216214e594f707b528a229d41523492f301ebf,2024,0,36
5355c083d8ca64985bd4970d9f2c471bc6a78b5a,2024,0,37
539ba9ce9c572ce6d0a4352db7211b5286e3be05,2024,0,30
53a6f179986e50fc6b1a20a75a94ba892239de43,2024,0,34
53dfe414229803162d14787d30fbf47a1b5e46ea,2024,0,33
5480ec69eee0fcc62fe90dd57f8945867b4d1a8a,2024,0,29
558693b14d63414c1b4c3263f131b0be7dee9682,2024,0,29
55f30cd0ce515fedba14818ddd0858bb77e32d3b,2024,0,25
55f5996485e6a1faa6663ac69374953aaba0e5eb,2024,0,32
561032e5f44b2d53d2620fc2cc67458b53c5c2bc,2024,0,31
5681b7657ff7c609cb34127a516ba274b1616a81,2024,0,32
56ab7b53d0c7dfb20d51179b198940b03b15b3ca,2024,0,29
56edfc0a0cb6da94f5f2faa2aba4a13fe8c23550,2024,0,27
5723b8ea1f97a07a6afb874195c38c70005e989b,2024,0,28
576d0a1a0612c27c99ac48d045a7b142c612def8,2024,0,33
57ed72fa5129e91aaf45fc261c297eb2ee3c6168,2024,0,36
59b66e3b6a9f56d39c1e20ec6830afcb3dc48e7b,2024,0,31
5a59c785f420f8d4d21aca01c648f20237e26865,2024,0,28
5a7b74f3fe9a042847ad03a0d45702dae2dac133,2024,0,34
5aabc59aa827d6a154a25d76bb30e9a4d658ac4a,2024,0,30
5b2e83685fd90d0eb20c95dffa0a6946d348aeae,2024,0,30
5b3c1b2b32ed07df86397c80422c56c65d064ec9,2024,0,29
5b740a56489fb4d760c0586db33f0db04c04631b,2024,0,28
5bf0b3dc96dfddcdc76c0ac6ed4f29ab7407c3dc,2024,0,27
5c01b2966a87154f53b9718c8aa32e8c8ec8c436,2024,0,27
5c510f4d67fc4cb4eceed1dff895cdcda5e74d4e,2024,0,31
5c52d4f9e23ee8dcfa0954d52da4e198f16085b3,2024,0,25
5cc6c32171332ff0d9e394ee52679548afd7c65a,2024,0,28
5cf3c4deae2d997263abe44f58c1828845fb504d,2024,0,26
5cfc5b2e57541cef91d8a828f09574e9824a2f30,2024,0,30
5e2471543554c6e6c724baab37d616f6d11d57e9,2024,0,28
5f55cd7118d3da57163ced0872286209bd40fcd2,2024,0,27
5f6d629aa4a729e4869fa88140a9abf4b616b444,2024,0,28
5ff4ced80a4fae6654ff7b423fd5ba48fa094023,2024,0,30
60499f6abf89f78970429623c747aac5add3519c,2024,0,30
60d2bfeff46813f4c3274c522d417b776aef453d,2024,0,27
61b7002e5c8fd8c4c368c834db8ae4dd5c785ede,2024,0,24
61f0abb6b23aa376a435e7c24ea262b8ef4fbe53,2024,0,29
62eb5667ed84a45a7f88df769656fa1fd20f3910,2024,0,26
62f390657175b0afc42fade8260485ae5e5fda50,2024,0,35
63010ddee8efefb0c8495979427b6b7b4f66b148,2024,0,31
63052b59c22ff4589f975df84665dab7fe136ef2,2024,0,31
63227b0144020db4a3270d811696c76c51f4ad91,2024,0,36
6349b9a0890e67faa08934aa4a5e516352453722,2024,0,24
636e7ed10c3803e3303a441c05c8ba6721778e3c,2024,0,33
6475ed1418a5225c0f402359baf82d3cf8baefaf,2024,0,31
651e83e10223cd815b67ad888008955753378194,2024,0,24
6559861be08df170bd9870e04da13bf3e3b324de,2024,0,31
659fdb3f91f577b99298e2643a3aa1b1e250ddb1,2024,0,37
6687f3c21a171b932039f51cb14f1a7306a4b6a3,2024,0,24
6694f746d8beb752b45b675ecad73e051cb1dd66,2024,0,30
66f52416a372e06cd2f186a118cbcb8c0def899f,2024,0,25
66ff81e5acc5fad8a39604b55a6dace7a4322618,2024,0,29
6703c9c8fdcff642e98e219b8e54b3bc1f3f11d4,2024,0,27
67f1f58459a3eac623952b8dda017a102fa7bb83,2024,0,27
68b4b7211f012921be293ec10a5b2e400babf9f9,2024,0,26
68d6e891736066dd5e4a3c97b43a9060b7c9a7ed,2024,0,32
699ae17f4e9a62375d6457cdab08a2dcc023d6da,2024,0,29
6adf369a930de51832dbe9a12721fbc748162d3a,2024,0,25
6b2bc8a2ddf021c6284a7efdc40666827bf64725,2024,0,29
6b3b0d2ce1966b4f66748297e385cc7e8c8bdc98,2024,0,28
6b3e4ef523bb2eb705557d97b5fa6736f967c36f,2024,0,29
6b7a15b5e5ebfd02abd3d24d7693239071cbf9c1,2024,0,27
6ce6f832e5197576e4c34b6f627434b5cbc97c61,2024,0,35
6d379c9daa561b18425290480873fd9b17a90610,2024,0,31
6d3fc477390693adb11d4356e264530cb9abf094,2024,0,25
6d81d4c8e7a624f52d7ca1670278f9a9360c7701,2024,0,41
6dd582f3298133f1940215ba26611bd80b2bec09,2024,0,25
6e267969591972b6defbdcfffa3018611174561c,2024,0,29
6efd5afb47ce031047a04a267397cf19941cbbc9,2024,0,29
6f6072a62e0fe217b68dcc5224ebb53e1720b3d0,2024,0,26
6f70e49923f042d17fb8c5316ff8378d09e189c5,2024,0,22
6f93501da24ce3490fdfc0274c23dcd1e981931d,2024,0,28
701ba48cf3b66c21aa686dcd78a66ece9a09f614,2024,0,25
705a86ae9eebf0316b273ee63d164031a7b38ea2,2024,0,27
70d8e6d5c4d3e10ac1d714bd1b50ceb80af2d896,2024,0,24
715dd36ff08e326e2b4c45427c153b0e7bac6d23,2024,0,34
716d6f2aaed3e620c6c5b714bfb99d57fe545ffd,2024,0,31
71b754da9092ac96360ee1993ec27366bd039785,2024,0,29
7225bf582939c600aa52453cbb20e88ea4d18381,2024,0,34
72652f1b57a59f4a8e278cf070cca49ccdfce670,2024,0,29
7268472644e0b09901bef6495e2a4d455b4c1890,2024,0,34
72713826853c909247a70ea8105fa14afb1eac31,2024,0,32
72785dd5a3182782bf0c02ef69bb5b776fa438b9,2024,0,25
72df61d622032f8ac8599616b662662f65ee22e5,2024,0,27
73085df848d250529c6b839c4005e1635f908345,2024,0,27
745e1b784f3db91845844981ae0a8c06c9f09135,2024,0,36
74877ed1ee85fc60a019745c54752f90c7634ef4,2024,0,30
74f22fceb707d091d74fd07c2e347a50dbe7749a,2024,0,27
7508430dc85b53c739a8e2906062c20e7c6723f4,2024,0,33
75974da3aded6c20132e5deec637421440e53359,2024,0,44
75bc9261c4f3f8230b578a90092f0204fed4caa3,2024,0,27
7694076619c298b4556297b20afaf8eb50461cdf,2024,0,35
7695d350b8d34fbda2e2b035eeb35e2d919b17b7,2024,0,34
76a3cea57c1986a73eb8032e606fc06a6165317e,2024,0,28
76c1b0b1cebc635fdf70c2e304187061e6393114,2024,0,26
774e4ff835d935c622efdf74f11423022aa1aec9,2024,0,34
785dba303bf069fa9a9e193799280dbb9a9d4580,2024,0,24
7884ea053ee1a638cd6fa91c1f322f4dc0ca271d,2024,0,29
788eb597e5c48dad59fd11c2e3bea241c2d2f768,2024,0,29
790e6263b188f5e3be4b2dc28ad39c35033178ca,2024,0,25
793587fe9c1be3f0c7a27e768f7e54bf7d13ac1b,2024,0,32
79ae84f001d7d14f78615e97cb3785e112caae49,2024,0,29
79b80b1da9e97abefd52404c09bc7208276a309f,2024,0,33
7a41536ca370190d3d4d569d8b78369f63297956,2024,0,27
7a869940ecb54255628a3ab4eb54d88cfd605984,2024,0,31
7a891d3cff176ecd273e99f30daf952fdd346151,2024,0,28
7ab19f57104e23f4a0030c5cfbdc8a9f9e40c82e,2024,0,34
7abe25c99132dffd0d1bc6ad05098bd01ce7798a,2024,0,27
7b820bac99307b0a58773bc16dda0b51fd8a1268,2024,0,29
7ba90f6e528c892f6ff6bd73d37d26ea3b451481,2024,0,31
7cd54f74db7018fdd91925f57824cf4992aefa44,2024,0,24
7d73305e306705436ac4f31f8149a297d95b0040,2024,0,29
7d79b3a7f13a8d4769b21aef0e5a1527f70d0b36,2024,0,31
7e148dd6c0520cd48c32cbfd55c0d41a9d240c04,2024,0,30
7e515479d347fbf48a942762c9c0d6297a09c98e,2024,0,27
7e8143bf283aeee4cc0b25e961aa71d77fa7f9a3,2024,0,28
7eac8963d63f1d89b21fde89c94e2893ebcacafa,2024,0,27
7ed1966647fc7239eda03abc53f9502d458f0db1,2024,0,29
7eff5913d27779974e8392a83471b0d695fe4c7e,2024,0,34
80fe2c6a392ae1a7535192e20c7d47b4cc05a24a,2024,0,33
810ac2caa9faf2673d3f3ace92b7f4b857334a22,2024,0,32
812bda429f3d18d027657b049c110ed4130ede6e,2024,0,36
819c659ae2937c0ae169d91ed3d4b742a747d8de,2024,0,22
823ef8ab49429d54aea814bd4302492b0a5365a6,2024,0,27
82403a7134c9abc780cee2b9806bea6095b5277d,2024,0,30
827135b2373b76725e3861585e8180bbd1990e19,2024,0,28
8271bb867b6ea45c9d3f26a5e40951bb693b2c64,2024,0,29
8290ab2133e0724dfa4c029c8fccc4e082eeab6d,2024,0,37
82a40516439b2c521bd17f809edbf05e2a311a0e,2024,0,30
82a5ab8efccb2187f9e51097d6542c6145086310,2024,0,30
82bde68c049407a9ac8f5aaa0cfb1b825b195dba,2024,0,35
82cb9c0e72ca056b5de69fc76b30f69789740cbf,2024,0,32
831dd08bcf173f87d725e687efe4af29eed01d8a,2024,0,28
831f5978323fb00573d8cbd0f3e90dd10a59bab3,2024,0,25
833193952eb3312ce58f20271128721570691ade,2024,0,33
8385d8f483d01edb19652cda2c3e8859c97572df,2024,0,33
83a048f4a13d71b9d566b1e9da9108bf272a62e9,2024,0,24
83a67a77ec3fd10c2f7c1120915487f1493fc797,2024,0,28
83e0efaee0c0ad8ae021273fa2166dda87c250a5,2024,0,26
8409ad37278a80cc08b0efc4ab62971a072fb03b,2024,0,30
847dc524ea80fb1540a4d1da0efbef07f7b32076,2024,0,24
84aac2aec4fcffded30577384d92145d99fc51d6,2024,0,28
85892930a37ad79b3935abb05a5b008d0d2c9442,2024,0,26
86109ea6366c07fa53a83ede66113199f7b0f80a,2024,0,30
867fd26dcadcfa02afbb979b0a0d95f842629e5b,2024,0,32
86bcae85b42e4632b6b1167f62009ae645bfc8f7,2024,0,26
86dbee76e085933462d0d1bcb3753dc2b31c71b6,2024,0,29
86eea80678fa86ded9f82ddee11e168abbb059f7,2024,0,34
8834d134e135e1ea1915b5d3733e30232e3b9d09,2024,0,29
8869aa36a4bc122f6e2237f7a80cf0aff39339d9,2024,0,32
896fb5e83de7b25546af8c120208958822553154,2024,0,24
89867c611e3d19353f81da7951f84db1bf5d3045,2024,0,27
8a08ce5d05e0465063d79ef1f4d943a508e6ab9a,2024,0,40
